1,1,1.0393,5.0393,1,2,1
1,1,1.0323,5.0323,-1,2,0
1,1,1.0455,5.0455,-1,2,0
1,1,1.1767,5.1767,20,1,1
1,1,1.3653,5.3653,-1,2,0
1,1,1.7633,8.7633,-20,1,0
1,1,2.3357,6.3357,-1,2,0
1,1,2.2205,6.2205,20,1,1
1,1,3.2281,7.2281,20,1,1
1,1,2.1302,6.1302,20,1,1
1,2,2.4044,6.4044,1,2,1
1,2,1.8625,5.8625,-1,2,0
1,2,1.7422,5.7422,-1,2,0
1,2,3.5092,7.5092,-1,2,0
1,2,2.9292,6.9292,-1,2,0
1,2,1.4201,5.4201,20,1,1
1,2,1.2159,5.2159,1,2,1
1,2,2.9533,9.9533,-20,1,0
1,2,4.7191,8.7191,1,2,1
1,3,2.9374,6.9374,20,1,1
1,3,1.4435,5.4435,1,2,1
1,3,3.5458,10.546,-20,1,0
1,3,2.4887,6.4887,20,1,1
1,3,5.2972,12.297,-20,1,0
1,3,2.3142,6.3142,20,1,1
1,3,2.8069,6.8069,-1,2,0
1,3,4.7465,11.747,-20,1,0
1,4,2.7567,6.7567,20,1,1
1,4,1.5494,5.5494,20,1,1
1,4,2.9326,6.9326,20,1,1
1,4,6.7834,13.783,-20,1,0
1,4,1.9113,5.9113,-1,2,0
1,4,1.5961,5.5961,20,1,1
1,4,1.3758,5.3758,1,2,1
1,4,1.5832,5.5832,20,1,1
1,4,1.4918,5.4918,-1,2,0
1,5,2.7069,6.7069,-1,2,0
1,5,1.4311,5.4311,-1,2,0
1,5,2.0059,6.0059,-1,2,0
1,5,2.4551,6.4551,-1,2,0
1,5,2.4771,6.4771,20,1,1
1,5,1.856,5.856,20,1,1
1,5,2.8348,6.8348,-1,2,0
1,5,1.2191,5.2191,20,1,1
1,5,1.1028,5.1028,-1,2,0
1,5,2.7823,6.7823,-1,2,0
1,6,2.1262,6.1262,1,2,1
1,6,1.2803,5.2803,-1,2,0
1,6,0.91031,4.9103,20,1,1
1,6,0.71911,4.7191,20,1,1
1,6,1.7353,5.7353,1,2,1
1,6,0.65903,4.659,20,1,1
1,6,1.1114,5.1114,20,1,1
1,6,0.62404,4.624,1,2,1
1,6,0.67321,4.6732,1,2,1
1,6,0.81106,4.8111,20,1,1
1,6,0.59228,4.5923,20,1,1
1,6,1.477,5.477,20,1,1
1,7,0.5383,4.5383,20,1,1
1,7,0.58128,4.5813,20,1,1
1,7,0.63095,7.631,-20,1,0
1,7,1.9952,5.9952,-1,2,0
1,7,0.78837,4.7884,-1,2,0
1,7,0.73018,4.7302,20,1,1
1,7,0.77404,4.774,-1,2,0
1,7,0.73854,4.7385,20,1,1
1,7,1.0639,8.0639,-20,1,0
1,7,0.67303,4.673,20,1,1
1,7,1.3906,8.3906,-20,1,0
1,8,0.88565,7.8856,-20,1,0
1,8,2.2502,6.2502,-1,2,0
1,8,1.0969,5.0969,-1,2,0
1,8,0.67349,4.6735,20,1,1
1,8,2.6696,6.6696,20,1,1
1,8,4.3221,8.3221,20,1,1
1,8,2.1488,6.1488,20,1,1
1,8,1.8855,5.8855,1,2,1
1,8,1.3392,5.3392,20,1,1
1,8,3.5343,7.5343,1,2,1
1,9,3.5517,7.5517,1,2,1
1,9,1.673,5.673,1,2,1
1,9,3.5212,7.5212,-1,2,0
1,9,5.2618,9.2618,1,2,1
1,9,2.4089,6.4089,1,2,1
1,9,3.0718,7.0718,-1,2,0
1,9,2.9369,6.9369,-1,2,0
1,9,3.9615,7.9615,1,2,1
1,9,3.0386,7.0386,1,2,1
1,10,1.6312,5.6312,20,1,1
1,10,1.417,5.417,1,2,1
1,10,3.8411,7.8411,20,1,1
1,10,4.3703,8.3703,1,2,1
1,10,3.8676,7.8676,1,2,1
1,10,3.4727,7.4727,1,2,1
1,10,1.9303,5.9303,20,1,1
1,10,1.0316,5.0316,20,1,1
1,10,0.83808,4.8381,20,1,1
1,11,0.77584,4.7758,20,1,1
1,11,0.79752,4.7975,1,2,1
1,11,1.8246,5.8246,-1,2,0
1,11,1.8858,5.8858,1,2,1
1,11,2.0259,6.0259,20,1,1
1,11,2.6882,6.6882,-1,2,0
1,11,2.2012,9.2012,-20,1,0
1,11,1.7232,5.7232,1,2,1
1,11,1.8924,5.8924,-1,2,0
1,11,1.8659,5.8659,1,2,1
1,12,1.1765,5.1765,20,1,1
1,12,6.0745,13.075,-20,1,0
1,12,0.76238,4.7624,-1,2,0
1,12,1.8828,5.8828,20,1,1
1,12,0.97973,4.9797,1,2,1
1,12,0.75412,4.7541,-1,2,0
1,12,0.88238,4.8824,1,2,1
1,12,1.2917,8.2917,-20,1,0
1,12,1.1745,8.1745,-20,1,0
1,13,1.9867,5.9867,-1,2,0
1,13,3.3041,7.3041,-1,2,0
1,13,1.7552,8.7552,-20,1,0
1,13,2.1713,6.1713,1,2,1
1,13,2.3503,6.3503,-1,2,0
1,13,2.1744,6.1744,20,1,1
1,13,1.5737,5.5737,1,2,1
1,13,2.8203,6.8203,20,1,1
1,13,3.8517,7.8517,1,2,1
1,14,0.87774,4.8777,-1,2,0
1,14,2.3117,6.3117,20,1,1
1,14,1.7874,5.7874,20,1,1
1,14,1.4151,5.4151,-1,2,0
1,14,2.226,6.226,1,2,1
1,14,3.0989,7.0989,-1,2,0
1,14,1.0388,5.0388,20,1,1
1,14,3.2808,7.2808,20,1,1
1,14,0.89123,4.8912,20,1,1
1,14,2.323,6.323,20,1,1
1,14,0.95489,4.9549,20,1,1
1,15,1.186,5.186,20,1,1
1,15,0.75936,4.7594,-1,2,0
1,15,0.76931,4.7693,1,2,1
1,15,0.83195,4.832,-1,2,0
1,15,0.6941,4.6941,20,1,1
1,15,2.1165,6.1165,-1,2,0
1,15,1.1054,5.1054,1,2,1
1,15,1.1268,5.1268,-1,2,0
1,15,3.8116,7.8116,20,1,1
1,15,1.0597,5.0597,20,1,1
