1,16,1.7825,5.8325,20,1,1,-160.5
1,16,2.0491,6.0991,20,1,1,-184.5
1,16,0.76619,4.8162,1,2,1,-21
1,16,2.9321,6.9821,20,1,1,-174
1,16,1.4994,5.5494,-1,2,0,45
1,16,1.5159,8.5659,-20,1,0,133.5
1,16,2.299,9.349,-20,1,0,207
1,17,2.3656,6.4156,20,1,1,123
1,17,2.7488,9.7988,-20,1,0,-112.5
1,17,3.0654,7.1154,20,1,1,-96
1,17,0.14975,4.1998,1,2,1,13.5
1,17,2.6156,6.6656,20,1,1,-214.5
1,17,0.43296,4.483,-1,2,0,-39
1,17,3.8818,7.9318,20,1,1,-79.5
1,17,0.43302,4.483,-1,2,0,39
1,17,2.0324,9.0824,-20,1,0,87
1,18,3.4486,10.499,-20,1,0,130.5
1,18,3.182,7.232,20,1,1,-196.5
1,18,0.44968,4.4997,-1,2,0,-40.5
1,18,0.23304,4.283,-1,2,0,-21
1,18,0.049772,4.0998,-1,2,0,-4.5
1,18,2.0324,6.0824,20,1,1,177
1,18,2.6988,6.7488,20,1,1,243
1,18,0.19971,4.2497,-1,2,0,-18
1,18,0.099735,4.1497,1,2,1,9
1,18,3.2987,7.3487,20,1,1,-207
1,18,0.59964,4.6496,1,2,1,36
1,19,0.016721,4.0667,-1,2,0,-1.5
1,19,2.9987,7.0487,20,1,1,-180
1,19,3.4486,7.4986,20,1,1,-130.5
1,19,1.7159,5.7659,20,1,1,64.5
1,19,2.4989,6.5489,20,1,1,135
1,19,3.0154,7.0654,20,1,1,181.5
1,19,0.49962,4.5496,-1,2,0,45
1,19,4.6315,11.681,-20,1,0,33
1,19,3.032,7.082,20,1,1,-93
1,20,0.84946,4.8995,1,2,1,13.5
1,20,0.66622,4.7162,-1,2,0,60
1,20,2.8988,6.9488,20,1,1,171
1,20,2.7488,6.7988,1,2,1,202.5
1,20,4.5149,8.5649,-1,2,0,223.5
1,20,5.8811,9.9311,20,1,1,79.5
1,20,0.33303,4.383,1,2,1,-30
1,20,5.9144,9.9644,20,1,1,-82.5
1,20,3.4819,7.5319,-1,2,0,-136.5
1,21,2.4323,6.4823,20,1,1,-129
1,21,0.38296,4.433,1,2,1,-34.5
1,21,2.9321,6.9821,20,1,1,-174
1,21,2.3823,6.4323,20,1,1,124.5
1,21,2.5822,6.6322,20,1,1,-142.5
1,21,0.34969,4.3997,1,2,1,-31.5
1,21,4.3482,8.3982,20,1,1,-211.5
1,21,4.3149,8.3649,-1,2,0,28.5
1,21,0.38299,4.433,-1,2,0,-34.5
1,21,0.049793,4.0998,1,2,1,-4.5
1,22,0.033147,4.0831,-1,2,0,-3
1,22,0.049767,4.0998,-1,2,0,4.5
1,22,4.1484,8.1984,20,1,1,76.5
1,22,0.44964,4.4996,1,2,1,-40.5
1,22,3.8318,10.882,-20,1,0,-165
1,22,3.0654,7.1154,20,1,1,186
1,22,4.0984,8.1484,20,1,1,-189
1,22,0.4996,4.5496,1,2,1,-45
1,22,2.7488,6.7988,20,1,1,157.5
1,22,0.31636,4.3664,-1,2,0,28.5
1,23,0.96611,5.0161,1,2,1,-87
1,23,0.63293,4.6829,-1,2,0,57
1,23,0.14977,4.1998,-1,2,0,13.5
1,23,3.232,7.282,20,1,1,-111
1,23,1.9491,8.9991,-20,1,0,85.5
1,23,3.1154,7.1654,20,1,1,100.5
1,23,5.4479,9.4979,20,1,1,-130.5
1,23,2.7155,9.7655,-20,1,0,115.5
1,23,6.8474,10.897,20,1,1,76.5
1,24,2.6988,6.7488,20,1,1,153
1,24,3.7151,7.7651,20,1,1,-154.5
1,24,2.149,6.199,20,1,1,-166.5
1,24,2.3989,6.4489,-1,2,0,-36
1,24,0.016712,4.0667,-1,2,0,1.5
1,24,2.4323,6.4823,20,1,1,129
1,24,0.083119,4.1331,1,2,1,7.5
1,24,0.18306,4.2331,1,2,1,-16.5
1,24,2.5322,6.5822,20,1,1,-222
1,24,0.48294,4.5329,-1,2,0,43.5
1,24,4.5482,8.5982,20,1,1,-130.5
1,25,0.099781,4.1498,1,2,1,9
1,25,0.54959,4.5996,1,2,1,-40.5
1,25,3.2153,7.2653,20,1,1,-160.5
1,25,5.148,12.198,-20,1,0,-13.5
1,25,2.1157,6.1657,20,1,1,-190.5
1,25,0.16642,4.2164,1,2,1,-15
1,25,2.5322,6.5822,20,1,1,-138
1,25,1.0994,5.1494,-1,2,0,99
1,25,3.3153,7.3653,20,1,1,-208.5
1,25,4.2816,8.3316,20,1,1,-205.5
1,26,1.9991,6.0491,20,1,1,-180
1,26,0.049762,4.0998,-1,2,0,4.5
1,26,7.7138,11.764,20,1,1,25.5
1,26,3.2153,7.2653,20,1,1,-109.5
1,26,2.7655,6.8155,20,1,1,249
1,26,4.5148,11.565,-20,1,0,-43.5
1,26,0.033143,4.0831,1,2,1,-3
1,26,0.099791,4.1498,1,2,1,9
1,26,3.032,7.082,20,1,1,-183
1,27,0.033153,4.0832,1,2,1,3
1,27,0.033135,4.0831,-1,2,0,-3
1,27,3.132,7.182,20,1,1,-78
1,27,5.1646,12.215,-20,1,0,-15
1,27,0.033155,4.0832,-1,2,0,3
1,27,2.1657,6.2157,20,1,1,-105
1,27,0.016691,4.0667,1,2,1,-1.5
1,27,0.11644,4.1664,-1,2,0,10.5
1,27,0.066518,4.1165,-1,2,0,-6
1,27,3.0987,10.149,-20,1,0,-189
1,28,1.2993,5.3493,20,1,1,-117
1,28,0.34966,4.3997,-1,2,0,-31.5
1,28,0.049804,4.0998,-1,2,0,-4.5
1,28,0.033149,4.0831,1,2,1,-3
1,28,9.1132,16.163,-20,1,0,-10.5
1,28,0.049762,4.0998,-1,2,0,-4.5
1,28,0.016693,4.0667,-1,2,0,1.5
1,28,0.083094,4.1331,-1,2,0,7.5
1,28,2.0824,6.1324,20,1,1,97.5
1,28,0.1831,4.2331,1,2,1,-16.5
1,28,5.198,9.248,20,1,1,108
1,29,1.7659,5.8159,20,1,1,-159
1,29,2.249,6.299,-1,2,0,-202.5
1,29,0.049744,4.0997,1,2,1,4.5
1,29,1.5659,5.6159,20,1,1,141
1,29,3.7151,10.765,-20,1,0,-25.5
1,29,3.9817,8.0317,20,1,1,-88.5
1,29,3.0321,7.0821,20,1,1,93
1,29,0.38298,4.433,1,2,1,34.5
1,29,0.39964,4.4496,1,2,1,36
1,29,3.3986,7.4486,20,1,1,-126
1,30,0.34966,4.3997,1,2,1,-31.5
1,30,1.3661,5.4161,-1,2,0,33
1,30,2.5989,9.6489,-20,1,0,36
1,30,4.1317,8.1817,20,1,1,102
1,30,2.6322,6.6822,20,1,1,237
1,30,0.083128,4.1331,1,2,1,7.5
1,30,0.43298,4.483,1,2,1,-39
1,30,3.5486,7.5986,20,1,1,-139.5
1,30,3.7818,7.8318,20,1,1,70.5
1,30,0.049772,4.0998,1,2,1,4.5
1,31,0.016697,4.0667,1,2,1,1.5
1,31,0.48298,4.533,1,2,1,43.5
1,31,0.016673,4.0667,1,2,1,1.5
1,31,0.13306,4.1831,1,2,1,12
1,31,0.4163,4.4663,-1,2,0,37.5
1,31,1.0161,5.0661,-1,2,0,1.5
1,31,7.0806,11.131,20,1,1,82.5
1,31,2.5156,9.5656,-20,1,0,-133.5
1,31,5.0314,9.0814,20,1,1,87
1,31,0.083165,4.1332,-1,2,0,-7.5
1,32,0.016577,4.0666,-1,2,0,-1.5
1,32,1.6493,5.6993,20,1,1,-148.5
1,32,2.0158,6.0658,20,1,1,-178.5
1,32,0.0167,4.0667,-1,2,0,1.5
1,32,0.03327,4.0833,-1,2,0,-3
1,32,3.7152,7.7652,20,1,1,154.5
1,32,0.049765,4.0998,-1,2,0,4.5
1,32,3.5652,7.6152,20,1,1,-141
1,32,0.049768,4.0998,1,2,1,4.5
1,32,0.066443,4.1164,-1,2,0,-6
1,32,0.01671,4.0667,1,2,1,1.5
1,32,0.31635,4.3663,1,2,1,-28.5
1,33,4.3816,11.432,-20,1,0,-34.5
1,33,0.016665,4.0667,-1,2,0,-1.5
1,33,0.099768,4.1498,-1,2,0,9
1,33,4.4815,8.5315,20,1,1,133.5
1,33,3.4319,7.4819,20,1,1,129
1,33,0.89948,4.9495,-1,2,0,81
1,33,0.016683,4.0667,1,2,1,-1.5
1,33,0.033296,4.0833,1,2,1,-3
1,33,2.0158,6.0658,20,1,1,-181.5
1,33,4.5649,8.6149,20,1,1,-141
1,34,5.6978,9.7478,20,1,1,153
1,34,4.6316,8.6816,-1,2,0,-123
1,34,0.016695,4.0667,-1,2,0,1.5
1,34,0.016715,4.0667,-1,2,0,1.5
1,34,3.965,11.015,-20,1,0,87
1,34,0.016684,4.0667,-1,2,0,1.5
1,34,1.4326,5.4826,20,1,1,129
1,34,4.0984,8.1484,20,1,1,81
1,34,2.0324,9.0824,-20,1,0,-177
1,35,4.2316,8.2816,20,1,1,-201
1,35,7.6637,14.714,-20,1,0,-60
1,35,0.066449,4.1164,-1,2,0,-6
1,35,0.050001,4.1,-1,2,0,4.5
1,35,0.16641,4.2164,1,2,1,-15
1,35,3.5819,7.6319,20,1,1,127.5
1,35,1.9824,6.0324,20,1,1,178.5
1,35,0.033104,4.0831,-1,2,0,3
1,35,0.03332,4.0833,1,2,1,3
1,35,3.0487,7.0987,20,1,1,175.5
1,36,2.2157,6.2657,20,1,1,199.5
1,36,0.016687,4.0667,-1,2,0,1.5
1,36,5.9144,9.9644,20,1,1,82.5
1,36,3.0654,7.1154,20,1,1,-96
1,36,1.9658,6.0158,-1,2,0,177
1,36,5.9144,9.9644,20,1,1,-82.5
1,36,0.049791,4.0998,-1,2,0,-4.5
1,36,2.0324,6.0824,20,1,1,183
1,36,0.5163,4.5663,1,2,1,43.5
1,36,5.148,12.198,-20,1,0,103.5
1,37,1.7825,5.8325,1,2,1,-109.5
1,37,2.1157,6.1657,20,1,1,100.5
1,37,0.01669,4.0667,1,2,1,-1.5
1,37,2.7488,9.7988,-20,1,0,112.5
1,37,3.6818,7.7318,20,1,1,151.5
1,37,4.165,8.215,20,1,1,15
1,37,0.04978,4.0998,-1,2,0,-4.5
1,37,4.2316,8.2816,20,1,1,-21
1,37,2.149,9.199,-20,1,0,-103.5
1,38,1.9658,6.0158,20,1,1,177
1,38,3.4319,7.4819,20,1,1,-129
1,38,3.3819,7.4319,20,1,1,-214.5
1,38,4.9814,12.031,-20,1,0,1.5
1,38,0.016691,4.0667,1,2,1,-1.5
1,38,0.016651,4.0667,1,2,1,1.5
1,38,2.4156,6.4656,20,1,1,-127.5
1,38,0.016672,4.0667,-1,2,0,1.5
1,38,0.03311,4.0831,1,2,1,-3
1,38,5.1646,12.215,-20,1,0,-15
1,39,0.1165,4.1665,-1,2,0,10.5
1,39,0.0167,4.0667,1,2,1,1.5
1,39,4.7481,8.7981,20,1,1,22.5
1,39,0.01664,4.0666,1,2,1,1.5
1,39,0.33302,4.383,1,2,1,30
1,39,3.6152,7.6652,20,1,1,-124.5
1,39,0.066441,4.1164,1,2,1,-6
1,39,0.44965,4.4997,-1,2,0,40.5
1,39,0.066447,4.1164,-1,2,0,6
1,39,0.066414,4.1164,1,2,1,6
1,39,0.033122,4.0831,1,2,1,3
1,39,3.0987,7.1487,20,1,1,-99
1,40,0.33301,4.383,1,2,1,30
1,40,0.51626,4.5663,1,2,1,-43.5
1,40,0.383,4.433,1,2,1,-34.5
1,40,2.4489,6.4989,20,1,1,-220.5
1,40,0.89947,4.9495,-1,2,0,-9
1,40,4.7981,8.8481,20,1,1,-162
1,40,2.0824,6.1324,20,1,1,187.5
1,40,0.016675,4.0667,1,2,1,-1.5
1,40,0.016794,4.0668,-1,2,0,-1.5
1,40,0.016645,4.0666,-1,2,0,1.5
1,40,0.066449,4.1164,1,2,1,-6
1,40,0.016666,4.0667,-1,2,0,1.5
2,1,8.1969,12.247,-1,2,0,-72
2,1,6.4142,10.464,-1,2,0,217.5
2,1,6.3975,10.448,1,2,1,-54
2,1,8.0304,12.08,20,1,1,-267
2,1,7.5971,11.647,-1,2,0,36
2,1,10.996,15.046,20,1,1,-90
2,2,8.6301,12.68,-1,2,0,57
2,2,8.6472,12.697,20,1,1,420
2,2,8.7467,12.797,20,1,1,-202.5
2,2,13.328,17.378,20,1,1,-60
2,2,10.213,14.263,20,1,1,-340.5
2,3,9.5297,13.58,1,2,1,-138
2,3,10.363,14.413,20,1,1,-303
2,3,7.4472,11.497,20,1,1,-319.5
2,3,6.9807,11.031,20,1,1,178.5
2,3,4.6486,8.6986,20,1,1,420
2,3,2.4323,6.4823,20,1,1,219
2,4,7.1473,11.197,20,1,1,193.5
2,4,5.6483,9.6983,-1,2,0,-420
2,4,6.0643,10.114,20,1,1,-276
2,4,7.3639,11.414,20,1,1,-303
2,4,8.4468,12.497,-1,2,0,130.5
2,4,0,7.05,-20,1,0,88.5
2,5,5.9477,9.9977,-1,2,0,-175.5
2,5,3.5319,7.5819,20,1,1,-228
2,5,9.1632,13.213,-1,2,0,105
2,5,8.78,12.83,-1,2,0,250.5
2,5,7.1139,11.164,1,2,1,-100.5
2,5,10.463,14.513,1,2,1,-132
2,6,5.8977,12.948,-20,1,0,171
2,6,3.8318,7.8818,20,1,1,255
2,6,11.462,15.512,1,2,1,222
2,6,6.7641,10.814,1,2,1,-111
2,6,0,4.05,-1,2,0,1.5
2,7,3.282,7.332,1,2,1,205.5
2,7,3.7152,7.7652,20,1,1,-244.5
2,7,2.499,6.549,-1,2,0,225
2,7,7.1806,11.231,20,1,1,-163.5
2,7,11.229,15.279,-1,2,0,-111
2,7,5.9477,12.998,-20,1,0,175.5
2,8,5.8144,9.8644,-1,2,0,-343.5
2,8,5.6811,9.7311,20,1,1,-208.5
2,8,7.6304,11.68,20,1,1,327
2,8,12.545,16.595,-1,2,0,130.5
2,8,0,4.05,-1,2,0,88.5
2,9,2.5989,6.6489,-1,2,0,234
2,9,6.1143,10.164,1,2,1,-280.5
2,9,14.895,18.945,1,2,1,-9
2,9,10.529,14.579,20,1,1,-42
2,9,10.963,15.013,1,2,1,177
2,10,12.312,16.362,1,2,1,28.5
2,10,8.1969,12.247,20,1,1,288
2,10,10.246,14.296,20,1,1,-202.5
2,10,8.5968,12.647,1,2,1,-126
2,10,12.029,16.079,1,2,1,-183
2,11,12.529,19.579,-20,1,0,-42
2,11,0,4.05,-1,2,0,-88.5
2,11,3.3486,7.3986,-1,2,0,-31.5
2,11,6.2309,10.281,20,1,1,339
2,11,6.131,10.181,20,1,1,372
2,12,10.196,14.246,1,2,1,-198
2,12,12.829,16.879,-1,2,0,-15
2,12,6.2476,10.298,-1,2,0,-202.5
2,12,3.9817,8.0317,1,2,1,-358.5
2,12,4.4815,8.5315,20,1,1,313.5
2,12,11.196,15.246,-1,2,0,-288
2,13,13.462,17.512,20,1,1,228
2,13,6.7308,10.781,-1,2,0,336
2,13,10.313,14.363,1,2,1,388.5
2,13,0,4.05,-1,2,0,-361.5
2,14,9.1632,13.213,20,1,1,-285
2,14,8.9633,13.013,1,2,1,177
2,14,11.512,15.562,20,1,1,-313.5
2,14,0,4.05,-1,2,0,178.5
2,15,12.529,16.579,1,2,1,-132
2,15,12.429,16.479,20,1,1,-129
2,15,11.196,15.246,-1,2,0,18
2,15,8.2469,12.297,1,2,1,-247.5
2,16,10.813,14.863,1,2,1,-253.5
2,16,5.148,9.198,20,1,1,-373.5
2,16,9.6297,13.68,20,1,1,303
2,16,14.661,18.711,1,2,1,-120
2,16,14.778,18.828,20,1,1,-250.5
2,17,7.6971,11.747,20,1,1,333
2,17,12.979,17.029,-1,2,0,181.5
2,17,3.3653,7.4153,1,2,1,33
2,17,4.015,8.065,-1,2,0,-181.5
2,17,3.7151,7.7651,20,1,1,334.5
2,17,3.7984,7.8484,1,2,1,342
2,18,8.0802,12.13,20,1,1,367.5
2,18,5.3146,9.3646,-1,2,0,298.5
2,18,9.18,13.23,1,2,1,-106.5
2,18,6.1476,10.198,20,1,1,-346.5
2,18,11.279,15.329,20,1,1,-154.5
2,19,0,4.05,-1,2,0,-91.5
2,19,6.5975,10.647,20,1,1,324
2,19,7.6804,11.73,20,1,1,331.5
2,19,6.1976,10.248,20,1,1,-252
2,19,7.4472,11.497,20,1,1,-310.5
2,20,10.18,14.23,-1,2,0,286.5
2,20,12.212,16.262,1,2,1,-199.5
2,20,4.7814,8.8314,1,2,1,19.5
2,20,1.7992,5.8492,1,2,1,72
2,20,0.74951,4.7995,-1,2,0,-67.5
2,20,2.9654,7.0154,1,2,1,-177
2,20,4.015,8.065,1,2,1,88.5
2,21,2.9321,6.9821,1,2,1,264
2,21,4.4649,8.5149,1,2,1,-132
2,21,7.6305,11.68,20,1,1,303
2,21,7.3805,11.431,20,1,1,304.5
2,21,2.6488,6.6988,-1,2,0,-31.5
2,21,4.8647,8.9147,20,1,1,-258
2,21,6.2309,10.281,-1,2,0,-21
2,22,2.8654,6.9154,-1,2,0,-168
2,22,7.4138,11.464,20,1,1,217.5
2,22,8.7134,12.763,1,2,1,-25.5
2,22,4.8648,8.9148,20,1,1,-168
2,22,1.8825,5.9325,1,2,1,-169.5
2,22,8.2302,12.28,20,1,1,201
2,22,2.2157,6.2657,1,2,1,-19.5
2,23,7.7137,11.764,20,1,1,-154.5
2,23,3.965,8.015,1,2,1,87
2,23,3.0487,7.0987,1,2,1,94.5
2,23,6.6142,10.664,20,1,1,325.5
2,23,2.6823,6.7323,20,1,1,-208.5
2,23,1.4995,5.5495,1,2,1,-45
2,23,2.1489,6.1989,20,1,1,-193.5
2,23,4.4483,8.4983,1,2,1,-130.5
2,24,2.8156,6.8656,-1,2,0,-73.5
2,24,2.1325,6.1825,20,1,1,-192
2,24,7.0308,11.081,20,1,1,87
2,24,9.4966,13.547,1,2,1,315
2,24,2.5324,6.5824,1,2,1,-222
2,24,3.282,7.332,20,1,1,154.5
2,24,5.9311,9.9811,20,1,1,-264
2,25,6.5475,10.597,-1,2,0,40.5
2,25,2.099,6.149,-1,2,0,9
2,25,7.697,11.747,-1,2,0,153
2,25,5.8977,9.9477,20,1,1,-81
2,25,5.1979,9.2479,20,1,1,-288
2,25,4.3982,8.4482,20,1,1,306
2,25,5.4145,9.4645,1,2,1,52.5
2,26,3.4319,7.4819,20,1,1,-309
2,26,12.096,16.146,-1,2,0,99
2,26,5.0648,9.1148,20,1,1,-186
2,26,7.1306,11.181,20,1,1,192
2,26,4.9647,12.015,-20,1,0,267
2,26,9.2465,16.297,-20,1,0,-67.5
2,27,3.9817,8.0317,-1,2,0,-88.5
2,27,4.2316,8.2816,1,2,1,-201
2,27,6.4142,10.464,20,1,1,307.5
2,27,5.7311,9.7811,20,1,1,336
2,27,3.2653,7.3153,-1,2,0,204
2,27,7.3139,11.364,-1,2,0,-208.5
2,27,8.3469,12.397,20,1,1,211.5
2,28,3.7651,7.8151,20,1,1,339
2,28,4.4982,8.5482,-1,2,0,-135
2,28,5.0981,9.1481,1,2,1,-261
2,28,6.5642,10.614,20,1,1,321
2,28,10.279,14.329,1,2,1,295.5
2,28,7.4805,11.53,-1,2,0,-43.5
2,29,9.3132,13.363,-1,2,0,118.5
2,29,9.5631,13.613,20,1,1,-141
2,29,4.0484,8.0984,20,1,1,-265.5
2,29,7.0473,11.097,20,1,1,-265.5
2,29,11.729,15.779,1,2,1,-336
2,30,9.2965,13.347,20,1,1,-207
2,30,7.847,11.897,1,2,1,-166.5
2,30,9.6464,13.696,20,1,1,-148.5
2,30,2.7155,6.7655,-1,2,0,-154.5
2,30,4.7314,8.7814,20,1,1,156
2,30,6.5974,10.647,20,1,1,-234
2,31,9.3631,13.413,-1,2,0,123
2,31,5.6311,9.6811,-1,2,0,237
2,31,4.7481,11.798,-20,1,0,112.5
2,31,5.6145,9.6645,1,2,1,124.5
2,31,7.747,11.797,1,2,1,112.5
2,31,8.78,12.83,20,1,1,-160.5
2,32,5.9644,10.014,20,1,1,267
2,32,11.296,15.346,20,1,1,153
2,32,6.3975,10.447,20,1,1,-306
2,32,5.5478,9.5978,20,1,1,310.5
2,32,5.6645,9.7145,1,2,1,240
2,32,9.3632,13.413,-1,2,0,-237
2,33,8.0636,12.114,-1,2,0,-186
2,33,7.997,12.047,1,2,1,180
2,33,9.5631,13.613,20,1,1,141
2,33,6.6475,10.697,20,1,1,-328.5
2,33,5.7645,9.8145,20,1,1,339
2,33,8.6634,12.713,20,1,1,-240
2,34,9.0299,13.08,1,2,1,-87
2,34,6.4975,10.547,-1,2,0,135
2,34,11.329,15.379,-1,2,0,-120
2,34,6.4309,10.481,1,2,1,-51
2,34,5.198,9.248,1,2,1,198
2,34,5.931,9.981,20,1,1,-264
2,35,5.7811,9.8311,-1,2,0,-160.5
2,35,8.6134,15.663,-20,1,0,-124.5
2,35,4.265,8.315,-1,2,0,294
2,35,10.763,14.813,1,2,1,159
2,35,6.7308,10.781,20,1,1,-246
2,35,11.346,15.396,-1,2,0,58.5
2,36,3.182,7.232,-1,2,0,286.5
2,36,5.2646,9.3146,1,2,1,114
2,36,6.9473,10.997,1,2,1,355.5
2,36,7.1639,11.214,20,1,1,-195
2,36,4.8314,8.8814,20,1,1,-345
2,36,8.5635,12.613,1,2,1,-231
2,37,5.6311,9.6811,20,1,1,213
2,37,9.1132,13.163,1,2,1,100.5
2,37,2.8488,6.8988,20,1,1,256.5
2,37,6.8141,10.864,20,1,1,343.5
2,37,11.129,15.179,-1,2,0,-192
2,37,10.329,14.379,20,1,1,150
2,38,5.2812,9.3312,1,2,1,115.5
2,38,6.5808,10.631,20,1,1,322.5
