1,12,0.86062,4.8606,-1,2,0
1,12,1.11,5.11,1,2,1
1,12,0.94522,4.9452,20,1,1
1,12,1.0693,5.0693,1,2,1
1,12,1.0251,5.0251,20,1,1
1,12,1.0848,5.0848,-1,2,0
1,12,1.547,5.547,-1,2,0
1,12,1.2755,5.2755,1,2,1
1,12,1.6259,5.6259,-1,2,0
1,12,0.92255,4.9225,20,1,1
1,12,1.06,5.06,1,2,1
1,13,0.80575,4.8057,1,2,1
1,13,0.73005,4.7301,20,1,1
1,13,0.72804,4.728,-1,2,0
1,13,0.56701,4.567,20,1,1
1,13,0.87943,4.8794,1,2,1
1,13,0.48652,4.4865,20,1,1
1,13,0.75164,4.7516,-1,2,0
1,13,0.79265,4.7926,1,2,1
1,13,0.71585,4.7158,1,2,1
1,13,0.83368,4.8337,1,2,1
1,13,0.72323,4.7232,1,2,1
1,13,1.0064,5.0064,20,1,1
1,13,0.7068,7.7068,-20,1,0
1,13,0.77253,4.7725,-1,2,0
1,14,0.9643,4.9643,20,1,1
1,14,0.88456,4.8846,-1,2,0
1,14,0.87535,4.8754,-1,2,0
1,14,1.7553,5.7553,-1,2,0
1,14,0.98355,4.9836,-1,2,0
1,14,0.77273,4.7727,1,2,1
1,14,0.7351,4.7351,1,2,1
1,14,0.94756,4.9476,20,1,1
1,14,0.68977,4.6898,1,2,1
1,14,0.77342,4.7734,20,1,1
1,14,0.76161,4.7616,20,1,1
1,14,0.89674,4.8967,-1,2,0
1,14,1.4026,8.4026,-20,1,0
1,14,0.91161,4.9116,20,1,1
1,15,1.1802,5.1802,1,2,1
1,15,0.93764,4.9376,-1,2,0
1,15,1.0081,8.0081,-20,1,0
1,15,1.7139,5.7139,20,1,1
1,15,1.0662,5.0662,1,2,1
1,15,0.85578,4.8558,20,1,1
1,15,0.70441,4.7044,20,1,1
1,15,1.0948,5.0948,20,1,1
1,15,0.80702,4.807,20,1,1
1,15,0.83803,4.838,20,1,1
1,15,0.66046,4.6605,1,2,1
1,15,1.2003,5.2003,20,1,1
1,15,0.85026,4.8503,20,1,1
1,16,0.85745,4.8575,1,2,1
1,16,0.59214,4.5921,20,1,1
1,16,0.66895,4.6689,-1,2,0
1,16,0.69869,4.6987,20,1,1
1,16,0.69383,4.6938,20,1,1
1,16,0.78355,4.7835,-1,2,0
1,16,0.67196,4.672,1,2,1
1,16,0.87096,4.871,20,1,1
1,16,0.71127,4.7113,20,1,1
1,16,0.76208,4.7621,20,1,1
1,16,0.74558,7.7456,-20,1,0
1,16,0.71581,4.7158,1,2,1
1,16,2.4083,6.4083,20,1,1
1,16,1.2123,5.2123,20,1,1
1,17,0.72325,4.7232,-1,2,0
1,17,0.89682,4.8968,-1,2,0
1,17,1.039,5.039,-1,2,0
1,17,0.7761,4.7761,-1,2,0
1,17,0.82453,4.8245,1,2,1
1,17,0.63436,7.6344,-20,1,0
1,17,0.69758,4.6976,20,1,1
1,17,0.77591,4.7759,1,2,1
1,17,0.97353,4.9735,-1,2,0
1,17,0.62433,4.6243,-1,2,0
1,17,0.65135,4.6513,1,2,1
1,17,0.76453,4.7645,20,1,1
1,17,0.7875,4.7875,1,2,1
1,17,0.5848,4.5848,-1,2,0
1,17,1.3367,5.3367,20,1,1
1,18,0.66005,7.6601,-20,1,0
1,18,0.97743,4.9774,1,2,1
1,18,0.78391,4.7839,-1,2,0
1,18,0.91035,4.9104,1,2,1
1,18,0.75112,4.7511,1,2,1
1,18,2.0062,9.0062,-20,1,0
1,18,0.97208,4.9721,20,1,1
1,18,1.838,5.838,20,1,1
1,18,2.126,6.126,20,1,1
1,18,0.74615,4.7461,20,1,1
1,18,1.1276,5.1276,1,2,1
1,18,0.78216,4.7822,-1,2,0
1,18,2.5816,6.5816,20,1,1
1,19,0.75568,4.7557,1,2,1
1,19,0.7586,4.7586,1,2,1
1,19,0.79106,7.7911,-20,1,0
1,19,0.84013,4.8401,-1,2,0
1,19,0.91335,4.9133,1,2,1
1,19,0.7838,4.7838,-1,2,0
1,19,0.64521,4.6452,20,1,1
1,19,0.74729,4.7473,-1,2,0
1,19,0.73961,4.7396,-1,2,0
1,19,0.6468,4.6468,1,2,1
1,19,0.73322,4.7332,-1,2,0
1,19,0.64517,4.6452,1,2,1
1,19,1.3041,5.3041,20,1,1
1,19,0.67421,7.6742,-20,1,0
1,20,0.90104,4.901,20,1,1
1,20,0.57324,4.5732,20,1,1
1,20,1.0004,5.0004,1,2,1
1,20,0.62829,4.6283,-1,2,0
1,20,0.75231,7.7523,-20,1,0
1,20,1.3044,5.3044,20,1,1
1,20,0.7251,4.7251,20,1,1
1,20,1.976,5.976,20,1,1
1,20,0.74983,4.7498,-1,2,0
1,20,1.0092,8.0092,-20,1,0
1,20,0.77753,4.7775,-1,2,0
1,20,0.6051,4.6051,20,1,1
1,20,2.279,6.279,-1,2,0
1,21,1.9393,5.9393,20,1,1
1,21,1.9114,5.9114,20,1,1
1,21,0.78502,4.785,-1,2,0
1,21,0.97866,7.9787,-20,1,0
1,21,1.1425,5.1425,20,1,1
1,21,0.59986,4.5999,20,1,1
1,21,0.53437,4.5344,20,1,1
1,21,0.61466,4.6147,20,1,1
1,21,0.60785,4.6078,-1,2,0
1,21,0.65053,4.6505,1,2,1
1,21,1.1857,5.1857,20,1,1
1,21,0.80295,4.8029,1,2,1
1,21,0.69019,4.6902,1,2,1
1,21,0.60388,4.6039,1,2,1
1,22,0.59512,4.5951,1,2,1
1,22,0.55764,4.5576,20,1,1
1,22,2.1473,6.1473,20,1,1
1,22,0.78914,4.7891,-1,2,0
1,22,0.5659,4.5659,20,1,1
1,22,1.6385,5.6385,20,1,1
1,22,0.68976,7.6898,-20,1,0
1,22,0.79459,4.7946,1,2,1
1,22,1.0766,5.0766,-1,2,0
1,22,1.0831,5.0831,1,2,1
1,22,2.0428,6.0428,20,1,1
1,22,0.68146,4.6815,1,2,1
1,22,0.68916,4.6892,-1,2,0
1,22,0.58101,4.581,20,1,1
1,23,1.2108,5.2108,20,1,1
1,23,0.62209,4.6221,20,1,1
1,23,0.70136,4.7014,20,1,1
1,23,0.68336,4.6834,-1,2,0
1,23,0.69962,4.6996,-1,2,0
1,23,1.4455,5.4455,20,1,1
1,23,0.72777,4.7278,1,2,1
1,23,1.036,5.036,1,2,1
1,23,0.78329,4.7833,1,2,1
1,23,1.3583,5.3583,20,1,1
1,23,1.0699,5.0699,-1,2,0
1,23,0.6712,4.6712,-1,2,0
1,23,0.69544,4.6954,20,1,1
1,23,0.78353,4.7835,1,2,1
1,23,0.83809,4.8381,-1,2,0
1,24,0.75324,4.7532,-1,2,0
1,24,0.69886,7.6989,-20,1,0
1,24,0.60588,4.6059,-1,2,0
1,24,0.71461,4.7146,20,1,1
1,24,0.74905,4.7491,1,2,1
1,24,0.78428,4.7843,20,1,1
1,24,0.80985,4.8099,-1,2,0
1,24,1.0348,5.0348,-1,2,0
1,24,1.1656,8.1656,-20,1,0
1,24,1.2497,5.2497,20,1,1
1,24,1.0628,5.0628,1,2,1
1,24,0.87336,4.8734,1,2,1
1,24,1.0075,5.0075,1,2,1
1,25,0.79017,4.7902,20,1,1
1,25,0.68713,4.6871,20,1,1
1,25,0.89187,4.8919,-1,2,0
1,25,0.60828,4.6083,-1,2,0
1,25,0.74039,7.7404,-20,1,0
1,25,0.6792,4.6792,1,2,1
1,25,0.77091,7.7709,-20,1,0
1,25,1.0447,5.0447,20,1,1
1,25,0.83637,4.8364,1,2,1
1,25,0.89785,4.8979,1,2,1
1,25,1.0001,5.0001,-1,2,0
1,25,0.79986,4.7999,-1,2,0
1,25,0.65673,4.6567,20,1,1
1,25,0.6586,4.6586,20,1,1
1,26,0.77333,4.7733,-1,2,0
1,26,0.50558,4.5056,20,1,1
1,26,0.55614,4.5561,20,1,1
1,26,0.70224,4.7022,1,2,1
1,26,0.46574,4.4657,20,1,1
1,26,0.67956,4.6796,-1,2,0
1,26,0.52405,4.524,20,1,1
1,26,0.57163,4.5716,1,2,1
1,26,0.54642,4.5464,-1,2,0
1,26,0.57658,7.5766,-20,1,0
1,26,0.54299,4.543,20,1,1
1,26,0.65946,4.6595,20,1,1
1,26,0.72264,4.7226,-1,2,0
1,26,0.97863,4.9786,20,1,1
1,26,0.55248,4.5525,-1,2,0
1,27,0.58753,4.5875,1,2,1
1,27,0.65648,4.6565,1,2,1
1,27,0.66622,4.6662,20,1,1
1,27,0.71283,4.7128,-1,2,0
1,27,0.52015,4.5201,20,1,1
1,27,0.62793,4.6279,1,2,1
1,27,0.5713,4.5713,20,1,1
1,27,0.6706,4.6706,1,2,1
1,27,0.53187,4.5319,1,2,1
1,27,0.62826,7.6283,-20,1,0
1,27,0.71474,4.7147,1,2,1
1,27,0.59019,4.5902,-1,2,0
1,27,0.71747,4.7175,-1,2,0
1,27,2.1866,6.1866,20,1,1
1,28,0.58356,4.5836,-1,2,0
1,28,0.59339,4.5934,1,2,1
1,28,0.64886,4.6489,-1,2,0
1,28,0.62092,4.6209,1,2,1
1,28,0.93662,4.9366,1,2,1
1,28,1.2414,5.2414,20,1,1
1,28,1.193,5.193,20,1,1
1,28,0.68552,4.6855,-1,2,0
1,28,1.0731,5.0731,-1,2,0
1,28,0.99262,4.9926,1,2,1
1,28,0.71312,4.7131,1,2,1
1,28,0.73021,4.7302,20,1,1
1,28,0.5327,4.5327,20,1,1
1,28,0.84829,4.8483,1,2,1
1,28,0.67612,4.6761,1,2,1
1,29,0.67856,4.6786,-1,2,0
1,29,0.51511,4.5151,1,2,1
1,29,0.68038,4.6804,20,1,1
1,29,0.60587,4.6059,20,1,1
1,29,0.6235,4.6235,-1,2,0
1,29,0.49137,4.4914,-1,2,0
1,29,0.54853,7.5485,-20,1,0
1,29,0.62694,4.6269,-1,2,0
1,29,0.51496,4.515,1,2,1
1,29,0.63048,4.6305,1,2,1
1,29,0.64119,4.6412,1,2,1
1,29,0.56155,4.5616,1,2,1
1,29,0.64542,4.6454,1,2,1
1,29,0.73669,7.7367,-20,1,0
1,30,0.66132,4.6613,20,1,1
1,30,0.63983,4.6398,-1,2,0
1,30,0.65138,4.6514,20,1,1
1,30,0.52005,4.52,20,1,1
1,30,0.67946,4.6795,20,1,1
1,30,0.5754,4.5754,1,2,1
1,30,0.49722,4.4972,20,1,1
1,30,0.86429,4.8643,20,1,1
1,30,0.55332,4.5533,20,1,1
1,30,2.0487,6.0487,20,1,1
1,30,0.68342,4.6834,1,2,1
1,30,0.68252,4.6825,20,1,1
1,30,0.72944,4.7294,20,1,1
1,30,0.61817,4.6182,-1,2,0
1,30,0.75633,4.7563,1,2,1
1,31,0.67184,4.6718,20,1,1
1,31,0.55762,4.5576,-1,2,0
1,31,0.49686,4.4969,20,1,1
1,31,0.58597,7.586,-20,1,0
1,31,0.66089,4.6609,20,1,1
1,31,0.55923,4.5592,20,1,1
1,31,0.5322,4.5322,-1,2,0
1,31,0.54379,4.5438,20,1,1
1,31,0.66643,4.6664,1,2,1
1,31,0.62242,4.6224,20,1,1
1,31,0.51959,4.5196,20,1,1
1,31,0.50994,4.5099,20,1,1
1,31,0.61854,4.6185,20,1,1
1,31,0.54168,4.5417,-1,2,0
1,31,1.7156,5.7156,20,1,1
1,32,0.55484,4.5548,20,1,1
1,32,0.94198,4.942,20,1,1
1,32,0.56918,4.5692,1,2,1
1,32,0.72147,4.7215,1,2,1
1,32,0.57028,4.5703,20,1,1
1,32,0.61797,4.618,1,2,1
1,32,0.70042,4.7004,20,1,1
1,32,0.54039,7.5404,-20,1,0
1,32,0.64745,4.6474,-1,2,0
1,32,0.67665,4.6767,1,2,1
1,32,0.66859,4.6686,20,1,1
1,32,0.63727,4.6373,1,2,1
1,32,0.6508,4.6508,1,2,1
1,32,0.60113,4.6011,1,2,1
1,32,0.6127,4.6127,1,2,1
1,33,0.78519,4.7852,-1,2,0
1,33,0.74197,7.742,-20,1,0
1,33,0.81187,4.8119,1,2,1
1,33,0.49495,4.4949,1,2,1
1,33,0.96241,4.9624,20,1,1
1,33,0.72688,4.7269,20,1,1
1,33,0.78773,4.7877,20,1,1
1,33,0.85076,7.8508,-20,1,0
1,33,1.1959,5.1959,-1,2,0
1,33,0.80812,4.8081,1,2,1
1,33,1.0551,8.0551,-20,1,0
1,33,0.88196,7.882,-20,1,0
1,34,0.98611,4.9861,20,1,1
1,34,0.66578,4.6658,20,1,1
1,34,0.54563,4.5456,20,1,1
1,34,0.93193,7.9319,-20,1,0
1,34,1.5091,5.5091,-1,2,0
1,34,0.57189,4.5719,-1,2,0
1,34,0.69133,4.6913,1,2,1
1,34,1.8166,5.8166,20,1,1
1,34,0.83729,4.8373,-1,2,0
1,34,0.5083,4.5083,20,1,1
1,34,0.89985,4.8999,1,2,1
1,34,0.80082,4.8008,-1,2,0
1,34,1.0235,5.0235,-1,2,0
1,34,0.5752,4.5752,20,1,1
1,35,0.7364,4.7364,-1,2,0
1,35,0.52133,4.5213,20,1,1
1,35,0.63948,4.6395,1,2,1
1,35,0.62203,4.622,20,1,1
1,35,0.6775,4.6775,-1,2,0
1,35,0.91753,4.9175,20,1,1
1,35,0.62129,4.6213,1,2,1
1,35,0.67772,4.6777,20,1,1
1,35,0.69284,4.6928,20,1,1
1,35,0.63814,4.6381,20,1,1
1,35,0.76547,4.7655,-1,2,0
1,35,0.60063,4.6006,20,1,1
1,35,0.47113,4.4711,-1,2,0
1,35,0.69996,4.7,-1,2,0
1,35,0.74006,4.7401,-1,2,0
1,36,0.73597,4.736,-1,2,0
1,36,0.58164,4.5816,20,1,1
1,36,0.72555,4.7256,1,2,1
1,36,0.5088,4.5088,20,1,1
1,36,0.62709,4.6271,1,2,1
1,36,0.95422,7.9542,-20,1,0
1,36,0.63734,4.6373,20,1,1
1,36,0.66162,4.6616,-1,2,0
1,36,0.53445,4.5344,-1,2,0
1,36,0.74455,4.7446,1,2,1
1,36,0.67711,4.6771,-1,2,0
1,36,0.60861,4.6086,1,2,1
1,36,0.61555,4.6155,1,2,1
1,36,0.61843,4.6184,1,2,1
1,36,1.967,5.967,20,1,1
1,37,0.61656,4.6166,-1,2,0
1,37,0.69215,4.6922,20,1,1
1,37,1.2011,5.2011,20,1,1
1,37,0.80368,7.8037,-20,1,0
1,37,0.70355,4.7036,1,2,1
1,37,1.3832,5.3832,-1,2,0
1,37,1.0447,5.0447,-1,2,0
1,37,0.62788,4.6279,-1,2,0
1,37,0.65889,4.6589,1,2,1
1,37,0.7156,4.7156,1,2,1
1,37,0.97145,4.9714,-1,2,0
1,37,1.0063,5.0063,20,1,1
1,37,0.69863,4.6986,20,1,1
1,37,0.65841,4.6584,20,1,1
1,38,1.1117,5.1117,20,1,1
1,38,0.80837,4.8084,1,2,1
1,38,0.78111,4.7811,-1,2,0
1,38,0.8016,4.8016,20,1,1
1,38,0.75521,4.7552,20,1,1
1,38,0.69752,4.6975,20,1,1
1,38,0.5955,4.5955,20,1,1
1,38,0.70958,4.7096,20,1,1
1,38,0.83385,4.8339,1,2,1
1,38,0.6242,4.6242,20,1,1
1,38,1.0553,5.0553,-1,2,0
1,38,0.59286,4.5929,-1,2,0
1,38,0.85881,4.8588,-1,2,0
1,38,1.3237,5.3237,20,1,1
1,38,0.95557,4.9556,1,2,1
1,39,1.1293,5.1293,20,1,1
1,39,0.77522,4.7752,20,1,1
1,39,0.74294,4.7429,1,2,1
1,39,0.68445,4.6844,-1,2,0
1,39,0.59329,4.5933,20,1,1
1,39,1.7811,5.7811,20,1,1
1,39,0.89762,4.8976,1,2,1
1,39,0.7517,4.7517,1,2,1
1,39,0.75027,7.7503,-20,1,0
1,39,0.56229,4.5623,20,1,1
1,39,0.62086,4.6209,20,1,1
1,39,0.5358,4.5358,1,2,1
1,39,0.99542,4.9954,20,1,1
1,39,1.8321,8.8321,-20,1,0
1,40,0.73159,4.7316,1,2,1
1,40,0.76549,4.7655,20,1,1
1,40,0.67808,4.6781,1,2,1
1,40,0.5992,4.5992,-1,2,0
1,40,0.77805,7.7781,-20,1,0
1,40,1.2403,5.2403,20,1,1
1,40,0.70237,4.7024,-1,2,0
1,40,0.6701,4.6701,1,2,1
1,40,0.7345,4.7345,-1,2,0
1,40,0.88227,4.8823,20,1,1
1,40,0.61565,4.6156,1,2,1
1,40,0.61242,4.6124,20,1,1
1,40,0.90593,4.9059,20,1,1
1,40,0.79595,4.796,20,1,1
2,1,1.6353,5.6353,20,1,1
2,1,1.8389,5.8389,20,1,1
2,1,1.7588,5.7588,20,1,1
2,1,0,4,-1,2,0
2,1,1.7818,5.7818,-1,2,0
2,1,3.8532,7.8532,1,2,1
2,1,5.991,9.991,20,1,1
2,1,1.3626,5.3626,20,1,1
2,1,1.749,5.749,20,1,1
2,2,3.6085,7.6085,20,1,1
2,2,7.7103,11.71,1,2,1
2,2,2.5459,6.5459,20,1,1
2,2,2.8927,9.8927,-20,1,0
2,2,1.7861,5.7861,20,1,1
2,2,8.8765,12.876,1,2,1
2,2,2.0839,6.0839,20,1,1
2,2,1.9956,5.9956,20,1,1
2,3,1.9541,5.9541,20,1,1
2,3,1.9309,5.9309,20,1,1
2,3,1.3243,5.3243,20,1,1
2,3,1.0571,5.0571,20,1,1
2,3,1.5068,5.5068,1,2,1
2,3,1.5438,5.5438,-1,2,0
2,3,3.052,7.052,20,1,1
2,3,0.9475,4.9475,20,1,1
2,3,4.5555,8.5555,-1,2,0
2,3,1.9258,5.9258,20,1,1
2,3,2.78,6.78,-1,2,0
2,3,3.7251,7.7251,1,2,1
2,4,1.1939,5.1939,20,1,1
2,4,8.89,12.89,1,2,1
2,4,2.746,6.746,20,1,1
2,4,4.224,8.224,-1,2,0
2,4,5.5524,9.5524,-1,2,0
2,4,1.2436,5.2436,20,1,1
2,4,0.96582,4.9658,20,1,1
2,4,1.4198,5.4198,20,1,1
2,4,4.5454,8.5454,-1,2,0
2,5,4.5379,8.5379,1,2,1
2,5,1.0655,5.0655,20,1,1
2,5,3.5328,7.5328,20,1,1
2,5,2.1411,6.1411,-1,2,0
2,5,0,4,-1,2,0
2,5,9.6974,13.697,1,2,1
2,5,9.4045,13.404,1,2,1
2,6,7.2328,11.233,1,2,1
2,6,9.898,13.898,-1,2,0
2,6,7.1325,11.132,1,2,1
2,6,1.6094,5.6094,20,1,1
2,6,2.7681,6.7681,-1,2,0
2,6,0,4,-1,2,0
2,6,2.0178,6.0178,20,1,1
2,7,1.1652,5.1652,20,1,1
2,7,2.7452,6.7452,1,2,1
2,7,1.4191,5.4191,-1,2,0
2,7,1.8752,5.8752,1,2,1
2,7,2.0332,6.0332,1,2,1
2,7,4.0761,8.0761,1,2,1
2,7,5.6829,9.6829,1,2,1
2,7,1.4482,5.4482,20,1,1
2,7,2.3374,6.3374,1,2,1
2,7,0.90163,4.9016,20,1,1
2,7,0.86263,4.8626,20,1,1
2,8,0.94011,4.9401,20,1,1
2,8,1.0245,5.0245,20,1,1
2,8,3.0448,7.0448,-1,2,0
2,8,1.044,5.044,20,1,1
2,8,0.7574,4.7574,20,1,1
2,8,2.7953,6.7953,1,2,1
2,8,1.0396,5.0396,20,1,1
2,8,0,4,-1,2,0
2,8,1.6845,5.6845,-1,2,0
2,8,1.5062,5.5062,1,2,1
2,8,1.0219,5.0219,20,1,1
2,9,0.9697,4.9697,20,1,1
2,9,7.2445,11.244,1,2,1
2,9,1.0081,5.0081,20,1,1
2,9,0.96576,4.9658,20,1,1
2,9,1.4465,5.4465,1,2,1
2,9,2.5447,6.5447,1,2,1
2,9,0.91676,4.9168,20,1,1
2,9,1.0976,5.0976,20,1,1
2,9,0.75462,4.7546,20,1,1
2,9,1.8033,5.8033,1,2,1
2,9,1.1232,5.1232,20,1,1
2,9,2.9508,6.9508,20,1,1
2,10,4.8067,8.8067,20,1,1
2,10,0.80069,4.8007,20,1,1
2,10,1.1423,5.1423,20,1,1
2,10,5.004,9.004,1,2,1
2,10,6.3546,10.355,1,2,1
2,10,1.2987,5.2987,1,2,1
2,10,4.5901,8.5901,1,2,1
2,10,1.2495,5.2495,20,1,1
2,10,2.3686,6.3686,1,2,1
2,10,0.93687,4.9369,20,1,1
2,11,1.0938,5.0938,20,1,1
2,11,2.8566,6.8566,-1,2,0
2,11,1.0516,5.0516,20,1,1
2,11,6.8692,10.869,1,2,1
2,11,0.8073,4.8073,20,1,1
2,11,3.5056,7.5056,1,2,1
2,11,2.8372,6.8372,-1,2,0
2,11,1.8385,5.8385,20,1,1
2,11,6.2906,10.291,1,2,1
2,11,1.1442,5.1442,20,1,1
2,12,1.1219,5.1219,20,1,1
2,12,1.3876,5.3876,20,1,1
2,12,0.85246,4.8525,20,1,1
2,12,1.1995,5.1995,-1,2,0
2,12,5.9991,9.9991,-1,2,0
2,12,7.3397,11.34,-1,2,0
2,12,2.4835,6.4835,-1,2,0
2,12,6.5456,10.546,1,2,1
2,12,2.934,6.934,1,2,1
2,12,7.5181,11.518,1,2,1
2,13,0.92633,4.9263,20,1,1
2,13,0.69029,4.6903,20,1,1
2,13,1.2125,5.2125,20,1,1
2,13,6.0941,10.094,-1,2,0
2,13,2.5986,6.5986,1,2,1
2,13,2.5142,6.5142,-1,2,0
2,13,1.0743,5.0743,20,1,1
2,13,1.3687,5.3687,1,2,1
2,13,1.6459,5.6459,20,1,1
2,13,0.72607,4.7261,20,1,1
2,13,3.8325,7.8325,-1,2,0
2,13,0.70387,4.7039,20,1,1
2,14,2.3658,6.3658,1,2,1
2,14,5.5211,9.5211,-1,2,0
2,14,0.73636,4.7364,20,1,1
2,14,2.1001,6.1001,-1,2,0
2,14,0.78967,4.7897,20,1,1
2,14,0.74699,4.747,20,1,1
2,14,0.83592,7.8359,-20,1,0
2,14,1.9559,5.9559,20,1,1
2,14,2.4757,6.4757,1,2,1
2,14,1.109,5.109,20,1,1
2,14,1.9264,5.9264,-1,2,0
2,15,1.1407,5.1407,20,1,1
2,15,0.68264,4.6826,20,1,1
2,15,2.6537,6.6537,20,1,1
2,15,3.0503,7.0503,1,2,1
2,15,0.80126,4.8013,20,1,1
2,15,2.8383,6.8383,-1,2,0
2,15,2.5074,6.5074,1,2,1
2,15,1.1998,5.1998,20,1,1
2,15,4.6952,8.6952,1,2,1
2,15,2.8272,9.8272,-20,1,0
2,15,4.7786,8.7786,-1,2,0
